valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,emotion
0.42,1975,0.501,['Los Terricolas'],0.413,228926,0.591,0,7GiV85w7yQWnroTKotqlHV,0.0,9,0.0562,-5.441,1,Hoy Te Confieso,48,15-10-1975,0.0291,82.942,Angry
0.45,1975,0.0328,['Queen'],0.518,210867,0.537,0,4B1PpjpP1nl5ksucCw6SR5,0.0,8,0.11,-12.518,1,'39,39,21-11-1975,0.03,101.525,Angry
0.497,1975,0.722,['The Band'],0.487,394867,0.571,0,0fWe4v0BssKanrISjrYQ6T,4.49e-05,10,0.0847,-8.023,1,It Makes No Difference - Remastered 2000,42,01-11-1975,0.0285,125.825,Angry
0.304,1975,0.19,['Little River Band'],0.392,524533,0.594,0,7vMS7xSaSUwpirgzD346Q6,9.48e-05,5,0.149,-11.059,1,It's A Long Way There - 2010 Digital Remaster,49,1975,0.0444,88.647,Angry
0.352,1975,0.256,['Styx'],0.329,203333,0.805,0,0Ku4H5iDJZnsClOF16le4g,2.07e-05,7,0.231,-13.012,1,Lorelei,40,01-01-1975,0.0942,149.652,Angry
0.34,1975,0.0129,['Queen'],0.299,184893,0.818,0,1EID0aupOLdv4ZDQu2Jbrz,8.74e-06,4,0.202,-8.542,0,I'm In Love With My Car - Remastered 2011,38,21-11-1975,0.0683,143.583,Angry
0.26,1975,0.413,"['Paul Anka', 'Odia Coates']",0.48,198827,0.557,0,0kgjL2oRFsV6GSwVNCcQS6,7.71e-06,10,0.267,-9.696,1,I Don't Like To Sleep Alone,50,1975,0.0276,127.237,Angry
0.42,1975,0.0615,['Commander Cody and His Lost Planet Airmen'],0.554,218493,0.643,0,10JSZpgIr0NZb3JqP0lT3K,9.65e-05,7,0.0413,-7.697,1,Willin',39,1975,0.0482,76.401,Angry
0.227,1976,0.679,['Billy Joel'],0.399,315000,0.571,0,4zVPevC2rE84lySHxX61Yr,1.06e-05,2,0.23,-11.986,1,Miami 2017 (I've Seen the Lights Go Out on Broadway),48,19-05-1976,0.0777,75.537,Angry
0.186,1976,0.0277,['Bob Seger'],0.39,280173,0.898,0,2duHuwtyCt5hoRjg6Ijoee,0.000862,2,0.0905,-4.006,1,Travelin' Man - Live In Detroit/1975,45,12-04-1976,0.133,119.714,Angry
0.452,1976,0.0325,['Peter Frampton'],0.556,272467,0.944,0,5uS8HGp7VfuU5fDarEbNi7,0.0,2,0.943,-4.267,1,Show Me The Way - Live,51,1976,0.0445,132.436,Angry
0.289,1976,0.0382,['Bob Seger'],0.45,240001,0.899,0,1qRqgmMlMHxxHMLPJCTn4V,0.00678,9,0.735,-4.675,1,Beautiful Loser - Live In Detroit/1975,44,12-04-1976,0.0695,119.389,Angry
0.218,1976,0.374,['Stevie Wonder'],0.548,254107,0.615,0,0eGpcLG96GWVCG4Ix3qLCp,0.000209,8,0.09,-12.019,0,Summer Soft,47,28-09-1976,0.0493,104.884,Angry
0.438,1976,0.272,['KISS'],0.414,253840,0.878,0,2CJ9wTckMqRjjVVSLTs8QZ,0.000332,11,0.456,-6.157,1,God Of Thunder,49,15-03-1976,0.0378,99.804,Angry
0.201,1976,0.0871,['KISS'],0.466,318200,0.922,0,4DmBwHmp0FVO6NJ9QfH2w2,0.000838,0,0.69,-7.847,0,Detroit Rock City,51,15-03-1976,0.157,91.122,Angry
0.48,1976,0.622,['Jefferson Starship'],0.536,216240,0.527,0,62NJcC5piTuieIFiDZxiz1,0.000334,2,0.0937,-11.092,1,With Your Love - Remastered,43,01-01-1976,0.0327,121.297,Angry
0.28,1976,0.677,['Wings'],0.392,320613,0.64,0,3rsU41myYJwlHNASyuP5es,0.185,7,0.7,-9.748,1,Maybe I'm Amazed - Live / Remastered,45,10-12-1976,0.0547,132.706,Angry
0.419,1976,0.688,['Nino Bravo'],0.258,272800,0.522,0,5IU4JO2cpa0wPK8oQWFfCr,0.0,9,0.0703,-9.859,1,Un Beso Y Una Flor,63,01-01-1976,0.0316,167.582,Angry
0.392,1976,0.615,['福居良'],0.348,644467,0.63,0,3ven4ZKSspshBwiLMMibEa,0.402,2,0.159,-10.103,0,Early Summer,47,1976,0.0541,85.404,Angry
0.206,1976,0.37,['Electric Light Orchestra'],0.442,306080,0.677,0,2IKd8ozOHYuVqrYJ0tqghP,5.46e-05,7,0.134,-7.725,0,Tightrope,47,01-09-1976,0.0352,129.889,Angry
0.493,1976,0.0156,['David Bowie'],0.522,366360,0.58,0,7ynwkFhXbrQqnMIWqFfRUS,0.00168,9,0.0543,-12.914,0,Wild Is the Wind - 2016 Remaster,54,23-01-1976,0.0324,98.489,Angry
0.397,1976,0.181,['Queen'],0.494,295893,0.547,0,79M91zIoaIrm073sACpOtr,0.0,8,0.0945,-11.709,1,Somebody To Love,39,10-12-1976,0.0559,110.193,Angry
0.237,1976,0.0444,['Led Zeppelin'],0.269,653027,0.765,0,3sxIm3lTgdvXJdNHNn64BS,0.0131,7,0.967,-8.535,1,Stairway to Heaven - (Live at MSG 1973) [Remaster],49,22-10-1976,0.0599,102.817,Angry
0.467,1976,0.0452,['AC/DC'],0.568,251373,0.746,0,75uv44LGpyL0DhyLli3aXh,0.0587,8,0.0924,-5.844,1,Can I Sit Next to You Girl,48,14-05-1976,0.101,134.987,Angry
0.326,1976,0.00641,['Led Zeppelin'],0.332,622000,0.886,0,5gwign6hATXgMHxYrRix9L,0.131,2,0.205,-8.4,1,Achilles Last Stand - 1990 Remaster,43,31-03-1976,0.0535,146.039,Angry
0.453,1976,0.275,['Mongo Santamaria'],0.644,366200,0.519,0,0FpBO0Pyoh4MZVmNO3zwnc,0.0192,10,0.0793,-8.895,1,Sofrito,49,01-01-1976,0.0373,117.739,Angry
0.404,1976,0.17,['Bob Seger'],0.571,178213,0.847,0,3knAN42OYhHnnmUGOXUiPM,3.84e-05,9,0.273,-5.694,1,Mary Lou,40,22-10-1976,0.163,130.719,Angry
0.334,1977,0.0467,['Sex Pistols'],0.258,198160,0.932,0,2mKj8Em0GLFu8I78yM1CfU,8.09e-06,2,0.142,-5.194,1,Pretty Vacant,45,27-10-1977,0.0702,145.582,Angry
0.481,1977,0.214,['Fleetwood Mac'],0.696,176307,0.942,0,6ai7BWNqOJRJivoIxX3KXj,0.0049,9,0.0518,-5.232,1,Second Hand News - 2004 Remaster,43,04-02-1977,0.13,117.541,Angry
0.481,1977,0.009,['Fleetwood Mac'],0.545,270213,0.67,0,7hyKTfURWbe2SkLMcixicI,0.000822,9,0.0451,-8.81,1,The Chain - 2004 Remaster,42,04-02-1977,0.0496,151.553,Angry
0.265,1977,0.00466,['The Damned'],0.191,162347,0.969,0,5eKQ424akKiDjpSveU7I2Y,9.05e-06,1,0.277,-7.557,0,New Rose,43,18-02-1977,0.1,173.763,Angry
0.386,1977,0.00529,['Queen'],0.164,207600,0.938,0,5AHQ3hXjXQzmtCT5iEkh2f,0.00308,10,0.359,-4.624,1,Sheer Heart Attack - Remastered 2011,43,28-10-1977,0.129,184.048,Angry
0.31,1977,0.0177,['Fleetwood Mac'],0.347,340533,0.889,0,5m5XW67LO8x72K0GusruVA,0.0742,9,0.976,-7.252,1,The Chain - Live 1977,47,04-02-1977,0.0818,155.539,Angry
0.0456,1977,0.127,['Rush'],0.316,664853,0.529,0,5q7KiSN7znIONR76LAqm7k,0.00229,5,0.0923,-9.067,0,Xanadu,46,01-09-1977,0.0516,140.785,Angry
0.258,1977,0.498,['The Alan Parsons Project'],0.69,201880,0.648,0,5dbcQ5D5EnBK4mO3Oygzeu,1.02e-05,5,0.118,-8.384,0,I Wouldn't Want to Be Like You,49,1977,0.0512,100.836,Angry
0.355,1977,0.672,"['Earth, Wind & Fire']",0.293,323493,0.514,0,5RMTMx6CQ5g8ZoYTnh9dkB,0.00027,9,0.0841,-12.081,1,I'll Write a Song for You,47,21-11-1977,0.0552,154.217,Angry
0.219,1977,0.143,['Sex Pistols'],0.209,202800,0.979,0,2e4RcQohKWo8oZIUfjxiGo,6.95e-05,7,0.319,-4.791,1,Holidays in the Sun,42,27-10-1977,0.213,147.9,Angry
0.381,1977,0.404,['Queen'],0.446,230120,0.708,0,1DdC1R2eDWg3Xq9RPSX4h2,0.0,8,0.212,-4.831,1,"Get Down, Make Love - Remastered 2011",42,28-10-1977,0.261,143.29,Angry
0.467,1977,8.74e-06,['Motörhead'],0.165,188737,0.884,0,5q4Mh4xeQktkhIPwDxTV9q,0.0219,4,0.106,-9.793,1,Motörhead,51,21-08-1977,0.0802,202.823,Angry
0.339,1977,0.407,['Billy Joel'],0.415,456893,0.931,0,2rhFaau65TFMv4mACtE9it,0.000501,5,0.114,-4.988,1,Scenes from an Italian Restaurant,43,29-09-1977,0.126,97.953,Angry
0.368,1977,0.00021,['Suicide'],0.181,222307,0.546,0,5FvvXC6c3hUCXoNl4hHR63,0.173,7,0.252,-13.636,1,Cheree - 2019 - Remaster,47,28-12-1977,0.0406,163.412,Angry
0.313,1977,0.0347,['Aerosmith'],0.347,295133,0.553,0,33fNAtcL4IKU5kei0P4psq,0.00108,5,0.114,-10.645,0,Kings And Queens,46,01-12-1977,0.0298,123.176,Angry
0.471,1977,0.0599,['Foreigner'],0.541,192520,0.812,0,3DHWxeWr4uh19MklWjLpR0,0.0,5,0.456,-6.716,0,Feels like the First Time,44,08-03-1977,0.0813,109.591,Angry
0.196,1977,0.0324,['Sex Pistols'],0.157,183000,0.989,1,21MwEJ8tHezcPy77BaELJ6,3.38e-05,9,0.337,-5.065,1,Bodies,40,27-10-1977,0.222,157.609,Angry
0.438,1977,0.17,['Helen Reddy'],0.407,163800,0.528,0,7Iy9xMcBIzHvuQtYrU0MZn,0.00212,6,0.0987,-7.276,1,You're My World,51,1977,0.043,107.74,Angry
0.43,1977,0.392,['The Manhattans'],0.537,278947,0.59,0,70yHwEYbVCFofCelzPSnjv,0.0,0,0.101,-8.613,0,It Feels so Good to Be Loved so Bad,41,1977,0.0382,77.954,Angry
0.308,1977,0.0393,['Styx'],0.263,350867,0.519,0,0hxHatHRsTDFNZ2Ruw47n3,1.6e-06,4,0.56,-14.116,0,Man In The Wilderness,43,01-01-1977,0.0341,138.34,Angry
0.489,1977,0.287,['Jackson Browne'],0.499,234861,0.832,0,4xqrf5Kj9JklIHPYbQI49t,3.77e-05,4,0.678,-6.994,1,You Love the Thunder - 2018 Remaster,41,1977,0.0506,138.024,Angry
0.476,1977,0.338,['Supertramp'],0.431,386107,0.598,0,4PqGEhQlHBczN9hBbui8eY,0.000129,7,0.131,-7.406,1,Even In The Quietest Moments,51,01-01-1977,0.0288,132.392,Angry
0.44,1977,0.149,['The Congos'],0.599,365693,0.72,0,5SBq56S9xKJoH4KyBBr1Oq,2.54e-06,11,0.111,-6.109,0,Fisherman,48,07-03-1977,0.128,167.61,Angry
0.236,1977,0.00359,['Dead Boys'],0.374,167400,0.978,0,0JwGJgL8LCUFzDDPZNmQLa,0.0187,0,0.864,-6.024,1,All This and More,42,1977,0.118,129.223,Angry
0.456,1977,0.132,['Fleetwood Mac'],0.434,451493,0.647,0,1BosA2iQr78Frmq8tvJPLU,0.342,7,0.984,-11.448,1,"World Turning - Live at The Fabulous Forum, Inglewood, CA 08/29/77; 2013 Remaster",42,04-02-1977,0.0429,131.412,Angry
0.328,1978,0.175,['Rush'],0.445,282507,0.721,0,5cHnoalJPx909Umw8EoroV,0.00404,2,0.186,-10.048,1,The Trees,48,29-10-1978,0.0392,135.742,Angry
0.463,1978,0.00122,['Kraftwerk'],0.708,220533,0.683,0,1FL9DHDSED6lxNMDJUJQvB,0.643,4,0.121,-7.768,0,The Model - 2009 Remaster,60,1978,0.0344,123.602,Angry
0.432,1978,0.013,['Cheap Trick'],0.338,225093,0.873,0,6TBJCwgdhwkzjpSjdqJUHC,0.00311,9,0.938,-8.829,1,"I Want You to Want Me - Live at Nippon Budokan, Tokyo, JPN - April 1978",48,08-10-1978,0.0443,206.664,Angry
0.455,1978,0.0222,['Billy Joel'],0.616,281973,0.526,0,2BG0KgG8XPPijzrfOmGpzd,0.0507,5,0.0541,-15.762,1,Stiletto,47,13-10-1978,0.0688,96.108,Angry
0.492,1978,0.00961,['Blondie'],0.476,145075,0.903,0,62H036AjK703qvKZBLopzV,5.47e-05,8,0.203,-4.754,1,Hanging On The Telephone,43,23-09-1978,0.0894,151.709,Angry
0.446,1978,0.0218,['Bruce Springsteen'],0.369,272427,0.515,0,6fBy4h0spon7gkmZroCRmR,0.0,7,0.0556,-9.318,1,Darkness on the Edge of Town,51,02-06-1978,0.0396,171.334,Angry
0.421,1978,0.188,['The Babys'],0.395,239160,0.641,0,76fFzThA0KjAea2BdVlHnD,7.1e-05,7,0.145,-5.96,1,Every Time I Think of You,49,01-01-1978,0.0353,121.451,Angry
0.378,1978,0.13,['Rainbow'],0.405,264960,0.964,0,2ilsr4UkwAL10MspiJtKA3,0.000224,0,0.18,-7.456,1,Long Live Rock N Roll,45,01-01-1978,0.0573,143.099,Angry
0.486,1978,0.0559,['Boston'],0.418,396173,0.587,0,0bjKbwEvZfU5epyZ3aZm1y,6.82e-06,0,0.0548,-9.607,1,A Man I'll Never Be,45,02-08-1978,0.0272,106.665,Angry
0.48,1978,0.0521,['Trooper'],0.409,222427,0.868,0,1yNz3A4ubmE5IEvpNFkjdc,0.000121,2,0.22,-10.97,1,Raise A Little Hell,48,01-01-1978,0.382,140.095,Angry
0.449,1978,0.0327,['The Only Ones'],0.325,181173,0.838,0,5TmQl8urbTlfZb8xKisSl0,0.00042,1,0.126,-6.501,0,"Another Girl, Another Planet - 2008 re-mastered version",51,1978,0.144,156.507,Angry
0.489,1978,0.668,"['Maze', 'Frankie Beverly']",0.576,333667,0.677,0,0epdaOT9HBO8Mm7ykRuFpT,1.76e-05,6,0.158,-9.411,0,Golden Time Of Day - Remastered,41,1978,0.0961,98.433,Angry
0.467,1978,0.00389,['Black Sabbath'],0.332,229040,0.709,0,0w24uOUM9O7Jli66Mx5RIf,4.74e-05,9,0.097,-8.335,0,Never Say Die - 2014 Remaster,40,28-09-1978,0.0321,97.897,Angry
0.389,1978,0.714,['L.T.D.'],0.537,289027,0.501,0,1iUVW2m8wtmntDX71px1th,3.7e-05,10,0.0911,-10.973,1,Concentrate On You,40,23-05-1978,0.11,157.032,Angry
0.278,1978,0.226,['Melissa Manchester'],0.409,230853,0.521,0,19UFoFiFCs3rTyHKSbvhZk,0.0,10,0.132,-9.953,1,Don't Cry Out Loud,45,1978,0.0335,76.82,Angry
0.251,1978,0.00032,['AC/DC'],0.179,311880,0.978,0,0DZwrC4QQOYqpcxCeZzwDg,0.85,9,0.264,-3.787,1,Riff Raff,50,05-05-1978,0.0945,185.188,Angry
0.472,1978,0.262,['The Whispers'],0.422,244227,0.521,0,0ZYCzeWNepsmQhr9KkZTxO,1.11e-06,10,0.144,-9.273,0,(Olivia) Lost and Turned Out,38,01-01-1978,0.0362,161.095,Angry
0.295,1978,0.0674,['Johnny Thunders'],0.478,226080,0.679,0,2soxUQx6rPfOk0kHNePbhq,0.0248,2,0.224,-7.645,1,You Can't Put Your Arms Round a Memory,44,1978,0.0348,121.985,Angry
0.473,1978,0.246,['Deep Purple'],0.587,266240,0.616,0,0NcpDHxwyI39iZhhuMya4j,0.162,5,0.079,-14.234,1,Hush,38,1978,0.0486,108.838,Angry
0.417,1979,0.0304,['Tubeway Army'],0.423,325200,0.743,0,6Y0gqGszwuiaa10jYPyYRV,0.161,5,0.204,-9.797,1,Are 'Friends' Electric?,50,22-06-1979,0.0379,93.897,Angry
0.258,1979,0.00236,['Joy Division'],0.387,291706,0.525,0,5EabbLQZbdhCqG6aK9PFLU,0.769,2,0.251,-9.634,1,New Dawn Fades - 2007 Remaster,53,01-06-1979,0.035,78.339,Angry
0.16,1979,0.0108,['Buzzcocks'],0.234,175973,0.947,0,0caQ80s7fyh8xJzD8Sq6Ir,0.0,0,0.212,-7.293,1,What Do I Get? - 2001 Remastered Version,50,1979,0.117,176.279,Angry
0.245,1979,0.0238,['Van Halen'],0.352,185867,0.929,0,10d8IoU6ieLzdydR9tIWs2,0.00029,4,0.13,-6.61,1,Bottoms Up! - 2015 Remaster,46,23-03-1979,0.201,181.511,Angry
0.24,1979,0.0148,['Stiff Little Fingers'],0.439,163880,0.971,0,2yE3bwbhqypdsuhmv48Svn,1.34e-05,11,0.255,-5.855,0,Alternative Ulster,53,1979,0.177,118.369,Angry
0.449,1979,0.0829,['Donna Summer'],0.579,235200,0.667,0,42tYHqMxXxXHAAWqLaoOfQ,0.000605,4,0.0547,-12.361,0,MacArthur Park - Single Version,51,15-10-1979,0.04,131.022,Angry
0.482,1979,0.024,['AC/DC'],0.251,387960,0.73,0,7w04gIWA7mIbqR03Ghyrkl,0.0137,6,0.181,-5.002,1,Night Prowler,51,27-07-1979,0.0615,197.304,Angry
0.327,1979,0.00568,['Van Halen'],0.502,191987,0.955,0,7e24BW1y8KtSUm4tkbXBR6,6.82e-05,11,0.326,-6.412,1,Light up the Sky - 2015 Remaster,46,23-03-1979,0.105,101.331,Angry
0.33,1979,0.00434,['Van Halen'],0.278,172720,0.933,0,7L8u9W92rW55hwxwpibwcG,3.72e-05,1,0.236,-5.737,0,Outta Love Again - 2015 Remaster,46,23-03-1979,0.229,63.435,Angry
0.441,1979,0.0011,['Blondie'],0.728,252893,0.68,0,5lQOzJmQladWC4kLQClssB,0.0599,4,0.0725,-8.027,1,Heart Of Glass - Single Version / Remastered,51,03-01-1979,0.0338,114.686,Angry
0.493,1979,0.00102,['AC/DC'],0.476,235707,0.889,0,7sZKoFbEu4mPuCMX5cxLSb,0.102,1,0.17,-5.733,0,Beating Around the Bush,51,27-07-1979,0.1,115.754,Angry
0.113,1979,1.9e-05,['Joy Division'],0.317,287573,0.599,0,33yz4pZitBJaa7eXSW5Dxs,0.897,9,0.122,-8.434,1,Day of the Lords - 2007 Remaster,50,01-06-1979,0.0321,124.492,Angry
0.492,1979,0.667,['Bill Conti'],0.627,154133,0.536,0,1BvpEyyfLyHySRMxsnGnXv,0.661,0,0.0894,-14.533,1,Redemption (Theme From Rocky II),53,01-01-1979,0.0436,79.725,Angry
0.446,1979,0.543,['José Luis Perales'],0.408,251520,0.531,0,02PDEtcbjtjIyllnqTZc7i,0.000198,2,0.223,-5.601,0,El amor,55,1979,0.0256,98.025,Angry
0.462,1979,0.144,['Gary Numan'],0.651,212933,0.533,0,2gsY0pB4cJOVX32K3qOZgB,1.64e-05,9,0.0884,-9.81,1,Metal,45,1979,0.114,127.84,Angry
0.473,1979,0.0997,['Journey'],0.422,197760,0.747,0,4wyZlmAjA35jnxV1cdOs8Z,0.0,2,0.0931,-7.65,1,Just the Same Way,42,1979,0.0452,101.348,Angry
0.438,1979,0.0328,['Gerry Rafferty'],0.565,282040,0.549,0,0o3HJmXnQPRX4jymsmk3sS,0.00153,0,0.401,-14.112,1,Get It Right Next Time,46,1979,0.0342,125.79,Angry
0.281,1979,0.00707,['Judas Priest'],0.311,160867,0.867,0,5hflg0cgTYWiwtPFoDx4g7,2.14e-05,9,0.343,-6.43,1,Hell Bent for Leather,39,1979,0.19,192.622,Angry
0.243,1979,0.0604,['Joe Jackson'],0.688,222173,0.716,0,6RnhPvk4EBbOJVETOQtMA5,0.00106,11,0.102,-8.563,1,It's Different For Girls,39,05-10-1979,0.0294,118.599,Angry
0.228,1979,0.303,['George Harrison'],0.643,240680,0.633,0,67F9MFQj4YZG2i0V0HCMUs,0.0,2,0.119,-8.788,1,Blow Away - Remastered 2004,47,20-02-1979,0.0316,115.246,Angry
0.365,1979,0.218,['Tom Petty and the Heartbreakers'],0.429,352413,0.551,0,5dfg1Piej2rQ0jwmwxo3kF,2.18e-06,7,0.312,-6.638,1,Louisiana Rain,42,19-10-1979,0.0372,111.513,Angry
0.388,1979,0.0315,['Triumph'],0.25,245773,0.872,0,4Iy7RJ8dBBfWY1Acm4QmAf,2.47e-06,9,0.101,-5.46,0,Lay It on the Line,41,30-03-1979,0.109,183.038,Angry
0.272,1979,0.476,['Rex Smith'],0.313,197453,0.6,0,3BCMsz55asr7Yr6DqB9N8D,2.56e-05,11,0.523,-7.913,1,You Take My Breath Away - Mono Version,47,1979,0.0357,141.912,Angry
0.265,1979,0.0517,['The Damned'],0.259,313720,0.765,0,2nWRbmYqLhkuYrP4BZgoho,0.0314,7,0.0818,-9.163,1,"Smash It Up, Pt. 1 & 2",45,01-01-1979,0.0601,165.894,Angry
0.261,1980,0.278,['Camilo Sesto'],0.455,193707,0.595,0,2AL3PHnY0cdOiCvpHjvIQi,0.011,5,0.174,-6.165,1,Jamás,47,04-01-1980,0.0337,131.325,Angry
0.146,1980,0.0132,['The Outlaws'],0.228,351400,0.896,0,4ncVYIs3UFvitjvc8RIPkM,0.0273,9,0.795,-7.241,0,"(Ghost) Riders In the Sky - Digitally Remastered, 1996",47,03-09-1980,0.13,128.433,Angry
0.337,1980,0.00572,['Black Sabbath'],0.414,334587,0.697,0,2JPgqQuuOprW8STXRRugMW,0.000664,6,0.251,-8.12,1,Children of the Sea - 2008 Remaster,44,1980,0.0315,142.127,Angry
0.334,1980,0.0111,['Siouxsie and the Banshees'],0.543,231707,0.705,0,09LikVa6VgPYcsChqn1N0U,0.188,7,0.237,-8.062,1,Happy House,51,01-08-1980,0.0465,119.252,Angry
0.272,1980,0.408,['John Lennon'],0.607,239933,0.612,0,4fKhRRYn7F5shZItjJkPJU,5.2e-06,0,0.32,-8.666,1,Watching The Wheels - Remastered 2010,53,17-11-1980,0.0523,82.933,Angry
0.482,1980,0.153,['The Kinks'],0.485,287340,0.782,0,6UTxpt4Fn0cRBZlki1dRFq,0.0381,9,0.798,-12.526,1,"Lola - Live at Providence Civic Center, September 1979",49,04-06-1980,0.0875,80.726,Angry
0.277,1980,0.000731,['Iron Maiden'],0.322,214360,0.988,0,0Mm8vJP2HYAILhABqJKNjO,0.00411,0,0.451,-4.074,1,Iron Maiden - 2015 Remaster,40,14-04-1980,0.232,101.559,Angry
0.362,1980,0.0581,['Bob Seger'],0.657,223093,0.844,0,0Ri2dD6tVyRqcrRDOwLbSA,0.000286,7,0.221,-3.766,1,No Man's Land,44,25-02-1980,0.0314,115.966,Angry
0.0868,1980,0.00615,['Black Sabbath'],0.316,285360,0.797,0,2skOSjao8CoSr4oKclrERU,0.0134,3,0.067,-8.284,0,Die Young - 2008 Remaster,41,1980,0.0385,105.808,Angry
0.32,1980,0.000787,['Iron Maiden'],0.295,235400,0.934,0,6lXSdhCJlyM3Tv6PBaFo5V,0.0029,4,0.482,-5.231,0,Prowler - 2015 Remaster,40,14-04-1980,0.0668,96.636,Angry
0.143,1980,0.00147,['Saxon'],0.539,358698,0.783,0,4ie42LCUKcp68EnZOMw9PG,0.742,8,0.151,-6.651,1,Wheels of Steel - 2009 Remastered Version,52,1980,0.0517,131.374,Angry
0.341,1980,0.677,"['Camilo Sesto', 'Angela Carrasco']",0.459,326240,0.617,0,4THWHbYl9HGw5temLsDmgl,0.0,0,0.343,-5.488,1,Callados,54,04-01-1980,0.033,147.758,Angry
0.138,1980,0.148,['Rush'],0.387,447067,0.623,0,341PPpWkAUkEQeIdQQDGTo,0.111,2,0.0944,-8.812,1,Jacob's Ladder,43,01-01-1980,0.0342,120.705,Angry
0.362,1980,0.477,['Pete Townshend'],0.277,243520,0.815,0,5007Hz1InbSg4my3DCdCM3,0.0456,7,0.171,-6.112,1,Rough Boys,42,21-04-1980,0.0751,82.063,Angry
0.175,1980,0.49,['Queen'],0.504,209987,0.522,0,5JEOUFbvcqe06BOo229jgF,0.0262,9,0.47,-12.169,0,Flash's Theme - Remastered 2011,40,05-12-1980,0.125,109.966,Angry
0.298,1980,0.0769,['Van Halen'],0.333,280494,0.898,0,2f9y3oDBgVJshhcivXR3mk,0.0,6,0.0917,-6.826,1,In a Simple Rhyme - 2015 Remaster,42,26-03-1980,0.0852,135.662,Angry
0.436,1980,0.107,['Pat Benatar'],0.583,205600,0.641,0,1s0OQOEwJiCybX4adE63Tf,1.31e-06,2,0.0606,-9.39,0,Treat Me Right,42,05-08-1980,0.0334,135.013,Angry
0.293,1980,0.00219,['Van Halen'],0.316,158510,0.966,0,3NSKNhH7qz1sGsXosrtdWO,0.00452,8,0.186,-7.142,1,Loss of Control - 2015 Remaster,41,26-03-1980,0.0626,148.094,Angry
0.214,1980,0.000927,['Iron Maiden'],0.221,244853,0.983,0,25KHFezmoD0qO2eZ48GIEz,0.971,0,0.881,-3.204,1,Transylvania - 2015 Remaster,38,14-04-1980,0.15,107.26,Angry
0.488,1980,0.53,['Camilo Sesto'],0.564,201800,0.504,0,0b7PdaAT8dTBpMwDE4i0Um,1.28e-06,9,0.112,-8.432,0,"Mi Mundo, Tú",52,04-01-1980,0.0346,133.18,Angry
0.424,1980,0.0265,['Judas Priest'],0.578,238293,0.854,0,0VFfZVCFNe1I2IIChVBR5m,0.00141,6,0.146,-6.558,0,Metal Gods,47,1980,0.0296,101.181,Angry
0.464,1980,0.0625,['Bruce Springsteen'],0.513,285947,0.507,0,4T4e06YhupuZAoln2qZ6Fa,2.02e-06,5,0.182,-10.724,1,Independence Day,49,17-10-1980,0.0265,80.696,Angry
0.171,1980,0.0066,['Motörhead'],0.297,189800,0.977,1,3AQmSnKePd4DOCxiQxADd8,0.000614,1,0.159,-5.077,1,(We Are) The Roadcrew,48,08-11-1980,0.0733,132.13,Angry
0.421,1980,0.301,['John Lennon'],0.701,236547,0.79,0,7tqQI7nmRAqX0g8bIYDXmF,6.06e-05,9,0.179,-6.16,1,(Just Like) Starting Over - Remastered 2010,47,17-11-1980,0.0725,99.104,Angry
0.373,1980,0.492,['Grupo Ladron'],0.571,185329,0.725,0,0dHVZ4PpbOF14KnzMFZoF0,0.0,0,0.476,-5.964,1,Pienso en Tí,43,1980,0.0338,144.812,Angry
0.453,1980,0.000273,['Diamond Head'],0.216,460160,0.952,0,7og9p3oxMOILD2hth9uz7t,0.00012,4,0.109,-7.481,1,Am I Evil?,44,03-10-1980,0.338,192.612,Angry
0.417,1980,0.708,['ABBA'],0.508,259733,0.531,0,59WTZPf9NQqv3PPSxwDTJq,6.14e-05,2,0.509,-7.902,1,Our Last Summer,39,1980,0.0241,98.391,Angry
0.272,1980,0.408,['John Lennon'],0.607,239933,0.612,0,26Kw6zBo3Uy98q5LTlFfVJ,5.2e-06,0,0.32,-8.666,1,Watching The Wheels - Remastered 2010,44,17-11-1980,0.0523,82.933,Angry
0.255,1980,0.0327,['Van Halen'],0.422,56637,0.867,0,6gtH78Sys0tZrb1c7m3U6G,0.503,6,0.673,-10.723,0,Tora! Tora! - 2015 Remaster,40,26-03-1980,0.108,119.561,Angry
0.346,1980,0.577,['Raphael'],0.507,279160,0.532,0,2N1u2w7dbHt058hi7pIFjW,4.14e-05,11,0.0616,-8.533,1,Como yo te amo,59,1980,0.0499,140.099,Angry
0.24,1980,0.725,['Cheo Feliciano'],0.353,284493,0.559,0,3FisO1ah3lVv1kYyu4wSJb,2.32e-05,3,0.409,-3.858,1,Amada Mía,45,31-12-1980,0.0293,77.945,Angry
0.436,1980,0.000489,['Joy Division'],0.572,374413,0.538,0,1nht40JT9sTCtXxrpPi5Gm,0.511,0,0.142,-9.206,1,Decades - 2007 Remaster,47,1980,0.0459,107.089,Angry
0.218,1980,0.0146,['Wipers'],0.35,245067,0.721,0,4Av6uLF5s1A1mvSCP8fLR6,0.365,4,0.339,-5.729,1,D-7,41,15-02-1980,0.0447,91.514,Angry
0.445,1981,0.552,['Grateful Dead'],0.594,274227,0.652,0,3Ytea3b7VXXkVTN2mRpjvB,0.00747,9,0.918,-9.26,1,Cassidy - Live,44,01-04-1981,0.0427,157.627,Angry
